순수코드라인, 순환복잡도(10이하가 적당),토큰,파라미터수,총라인수,파일정보,파일명,함수명
9,1,40,1,9,"MySqlDataSourceFactory::validateDistributionFactorUpper@321-329@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/factory/MySqlDataSourceFactory.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/factory/MySqlDataSourceFactory.java","MySqlDataSourceFactory::validateDistributionFactorUpper","MySqlDataSourceFactory::validateDistributionFactorUpper( double distributionFactorUpper)",321,329
11,2,55,1,11,"MySqlDataSourceFactory::validateDistributionFactorLower@332-342@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/factory/MySqlDataSourceFactory.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/factory/MySqlDataSourceFactory.java","MySqlDataSourceFactory::validateDistributionFactorLower","MySqlDataSourceFactory::validateDistributionFactorLower( double distributionFactorLower)",332,342
11,2,57,1,11,"MySqlDataSourceFactory::getServerTimeZone@345-355@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/factory/MySqlDataSourceFactory.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/factory/MySqlDataSourceFactory.java","MySqlDataSourceFactory::getServerTimeZone","MySqlDataSourceFactory::getServerTimeZone( Configuration config)",345,355
27,4,181,3,28,"MySqlPipelineRecordEmitter::MySqlPipelineRecordEmitter@73-100@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","MySqlPipelineRecordEmitter::MySqlPipelineRecordEmitter","MySqlPipelineRecordEmitter::MySqlPipelineRecordEmitter( DebeziumDeserializationSchema<Event> debeziumDeserializationSchema , MySqlSourceReaderMetrics sourceReaderMetrics , MySqlSourceConfig sourceConfig)",73,100
19,7,144,3,19,"MySqlPipelineRecordEmitter::processElement@103-121@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","MySqlPipelineRecordEmitter::processElement","MySqlPipelineRecordEmitter::processElement( SourceRecord element , SourceOutput<Event> output , MySqlSplitState splitState)",103,121
9,1,66,3,9,"MySqlPipelineRecordEmitter::sendCreateTableEvent@123-131@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","MySqlPipelineRecordEmitter::sendCreateTableEvent","MySqlPipelineRecordEmitter::sendCreateTableEvent( JdbcConnection jdbc , TableId tableId , SourceOutput<Event> output)",123,131
13,2,66,2,13,"MySqlPipelineRecordEmitter::getSchema@133-145@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","MySqlPipelineRecordEmitter::getSchema","MySqlPipelineRecordEmitter::getSchema( JdbcConnection jdbc , TableId tableId)",133,145
18,3,99,2,18,"MySqlPipelineRecordEmitter::showCreateTable@147-164@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","MySqlPipelineRecordEmitter::showCreateTable","MySqlPipelineRecordEmitter::showCreateTable( JdbcConnection jdbc , TableId tableId)",147,164
28,4,254,2,28,"MySqlPipelineRecordEmitter::describeTable@166-193@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","MySqlPipelineRecordEmitter::describeTable","MySqlPipelineRecordEmitter::describeTable( JdbcConnection jdbc , TableId tableId)",166,193
19,5,170,2,22,"MySqlPipelineRecordEmitter::parseDDL@195-216@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","MySqlPipelineRecordEmitter::parseDDL","MySqlPipelineRecordEmitter::parseDDL( String ddlStatement , TableId tableId)",195,216
7,1,53,2,7,"MySqlPipelineRecordEmitter::parseDdl@218-224@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","MySqlPipelineRecordEmitter::parseDdl","MySqlPipelineRecordEmitter::parseDdl( String ddlStatement , TableId tableId)",218,224
6,2,23,0,6,"MySqlPipelineRecordEmitter::getParser@226-231@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/reader/MySqlPipelineRecordEmitter.java","MySqlPipelineRecordEmitter::getParser","MySqlPipelineRecordEmitter::getParser()",226,231
8,1,37,3,8,"CustomAlterTableParserListener::CustomAlterTableParserListener@64-71@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","CustomAlterTableParserListener::CustomAlterTableParserListener","CustomAlterTableParserListener::CustomAlterTableParserListener( MySqlAntlrDdlParser parser , List<ParseTreeListener> listeners , LinkedList<SchemaChangeEvent> changes)",64,71
4,1,38,1,4,"CustomAlterTableParserListener::enterAlterTable@74-77@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","CustomAlterTableParserListener::enterAlterTable","CustomAlterTableParserListener::enterAlterTable( MySqlParser . AlterTableContext ctx)",74,77
5,1,29,1,5,"CustomAlterTableParserListener::exitAlterTable@80-84@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","CustomAlterTableParserListener::exitAlterTable","CustomAlterTableParserListener::exitAlterTable( MySqlParser . AlterTableContext ctx)",80,84
8,1,64,1,8,"CustomAlterTableParserListener::enterAlterByAddColumn@87-94@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","CustomAlterTableParserListener::enterAlterByAddColumn","CustomAlterTableParserListener::enterAlterByAddColumn( MySqlParser . AlterByAddColumnContext ctx)",87,94
36,3,185,1,36,"CustomAlterTableParserListener::exitAlterByAddColumn@97-132@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","CustomAlterTableParserListener::exitAlterByAddColumn","CustomAlterTableParserListener::exitAlterByAddColumn( MySqlParser . AlterByAddColumnContext ctx)",97,132
11,2,99,1,12,"CustomAlterTableParserListener::enterAlterByAddColumns@135-146@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","CustomAlterTableParserListener::enterAlterByAddColumns","CustomAlterTableParserListener::enterAlterByAddColumns( MySqlParser . AlterByAddColumnsContext ctx)",135,146
13,3,62,1,16,"CustomAlterTableParserListener::exitColumnDefinition@149-164@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","CustomAlterTableParserListener::exitColumnDefinition","CustomAlterTableParserListener::exitColumnDefinition( MySqlParser . ColumnDefinitionContext ctx)",149,164
18,1,107,1,18,"CustomAlterTableParserListener::exitAlterByAddColumns@167-184@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","CustomAlterTableParserListener::exitAlterByAddColumns","CustomAlterTableParserListener::exitAlterByAddColumns( MySqlParser . AlterByAddColumnsContext ctx)",167,184
9,1,67,1,10,"CustomAlterTableParserListener::enterAlterByChangeColumn@187-196@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","CustomAlterTableParserListener::enterAlterByChangeColumn","CustomAlterTableParserListener::enterAlterByChangeColumn( MySqlParser . AlterByChangeColumnContext ctx)",187,196
18,3,162,1,20,"CustomAlterTableParserListener::exitAlterByChangeColumn@199-218@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","CustomAlterTableParserListener::exitAlterByChangeColumn","CustomAlterTableParserListener::exitAlterByChangeColumn( MySqlParser . AlterByChangeColumnContext ctx)",199,218
5,1,48,1,5,"CustomAlterTableParserListener::enterAlterByDropColumn@221-225@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","CustomAlterTableParserListener::enterAlterByDropColumn","CustomAlterTableParserListener::enterAlterByDropColumn( MySqlParser . AlterByDropColumnContext ctx)",221,225
